# r_neighbor 0.27 n_iter 50000 stress 0.0483762712735 correlation 0.826389920692 seed 144453
-1.32299,-0.43430
-1.31087,-0.58895
-1.42363,-0.34792
-1.35505,-0.42919
-1.36208,-0.51119
-1.32430,-0.53168
-1.39366,-0.62835
-1.33829,-0.42964
-1.35831,-0.47499
-1.29315,-0.41520
-1.37309,-0.36405
-1.36991,-0.34258
-1.39432,-0.38510
-1.38381,-0.41942
-1.39692,-0.42035
-1.37814,-0.41020
-1.42248,-0.41314
-1.44736,-0.43934
-1.50008,-0.31644
-1.48165,-0.32210
-1.46440,-0.36565
-1.45075,-0.43545
-1.51173,-0.48111
-1.46288,-0.47188
-1.47741,-0.45796
-1.45619,-0.38917
-1.45071,-0.42643
-1.42517,-0.38860
-1.42523,-0.47001
-1.46701,-0.40243
-1.48165,-0.38048
-1.47245,-0.37089
-1.48376,-0.43351
-1.46528,-0.37818
-1.45582,-0.44473
-1.40872,-0.45653
-1.42034,-0.38189
-1.45106,-0.48388
-1.39658,-0.53356
-1.38468,-0.37132
-1.36741,-0.48844
-1.40006,-0.52491
-1.39561,-0.52985
-1.37272,-0.51706
-1.35343,-0.49914
-1.37478,-0.52299
-1.41011,-0.59319
-1.35637,-0.46465
-1.38926,-0.55339
-1.35740,-0.48175
-1.42868,-0.58626
-1.38435,-0.53314
-1.34829,-0.49268
-1.37590,-0.45632
-1.39447,-0.52339
-1.42804,-0.55478
-1.45664,-0.58983
-1.49527,-0.60053
-1.49273,-0.56020
-1.46233,-0.39992
-1.42847,-0.54081
-1.42201,-0.55458
-1.41005,-0.41157
-1.35979,-0.42854
-1.40365,-0.63709
-1.39556,-0.45874
-1.34988,-0.54770
-1.36787,-0.53522
-1.39033,-0.52189
-1.34340,-0.47274
-1.34333,-0.48812
-1.29004,-0.44326
-1.31710,-0.34785
-1.24498,-0.29401
-1.32708,-0.38192
-1.28663,-0.39502
-1.32925,-0.43528
-1.35815,-0.32790
-1.24222,-0.38163
-1.24533,-0.44531
-1.39073,-0.53780
-1.37010,-0.48989
-1.35723,-0.45955
-1.36613,-0.49970
-1.36336,-0.46912
-1.35248,-0.54680
-1.36314,-0.50401
-1.38456,-0.53684
-1.43217,-0.60775
-1.39574,-0.55860
-1.41493,-0.56617
-1.38744,-0.52169
-1.44094,-0.62060
-1.35255,-0.46956
-1.37353,-0.50745
-1.37104,-0.50539
-1.42035,-0.38756
-1.43876,-0.40273
-1.43858,-0.40173
-1.39807,-0.40752
-1.44169,-0.62025
-1.40985,-0.60353
-1.41283,-0.63916
-1.37187,-0.55195
-1.34969,-0.46681
-1.35211,-0.49686
-1.33317,-0.44752
-1.35326,-0.48378
-1.39767,-0.52360
-1.35493,-0.50714
-1.35218,-0.50508
-1.34049,-0.47132
-1.36812,-0.50607
-1.36387,-0.53519
-1.39697,-0.64110
-1.34634,-0.54274
-1.40444,-0.54039
-1.42051,-0.53404
-1.36571,-0.49210
-1.38845,-0.53483
-1.40445,-0.40878
-1.41887,-0.52739
-1.42921,-0.41082
-1.40990,-0.42449
-1.41734,-0.44965
-1.38695,-0.41054
-1.37672,-0.44680
-1.38223,-0.49783
-1.34079,-0.48879
-1.35825,-0.46040
-1.45393,-0.36747
-1.42731,-0.35395
-1.45702,-0.33363
-1.56461,-0.32915
-1.39262,-0.63259
-1.47555,-0.59804
-1.44019,-0.39825
-1.47847,-0.59694
-1.44384,-0.40470
-1.40802,-0.47864
-1.46010,-0.35555
-1.48827,-0.32667
-1.48898,-0.30054
-1.46699,-0.31285
-1.46062,-0.35837
-1.45598,-0.36853
-1.45988,-0.35513
-1.54704,-0.34230
-1.43900,-0.38619
-1.33553,-0.43432
-1.37794,-0.40942
-1.52068,-0.32036
-1.52199,-0.32735
-1.45078,-0.38492
-1.49130,-0.33578
-1.50166,-0.35291
-1.37069,-0.42859
-1.53263,-0.34556
-1.47242,-0.37917
-1.50114,-0.36748
-1.37397,-0.40564
-1.49733,-0.30688
-1.41097,-0.32155
-1.40435,-0.48084
-1.39923,-0.44667
-1.38444,-0.38793
-1.42466,-0.34014
-1.39682,-0.43385
-1.40976,-0.41398
-1.41489,-0.48234
-1.40696,-0.39379
-1.38271,-0.48062
-1.41344,-0.44573
-1.42671,-0.53145
-1.43228,-0.47289
-1.40589,-0.57053
-1.36455,-0.55789
-1.38012,-0.53511
-1.38913,-0.50597
-1.43527,-0.50346
-1.48611,-0.48987
-1.46469,-0.45342
-1.51942,-0.40970
-1.45825,-0.49998
-1.47594,-0.50363
-1.46436,-0.41675
-1.41407,-0.47718
-1.51762,-0.41751
-1.66163,-0.39082
-1.66079,-0.40675
-1.58167,-0.37120
-1.63590,-0.35830
-1.62571,-0.34331
-1.57398,-0.33984
-1.49414,-0.37930
-1.62559,-0.44062
-1.57288,-0.52012
-1.56361,-0.40837
-1.60618,-0.36137
-1.62939,-0.37343
-1.58939,-0.43035
-1.56773,-0.45531
-1.57933,-0.44057
-1.59420,-0.40322
-1.58409,-0.43058
-1.64153,-0.42393
-1.64311,-0.43582
-1.62104,-0.44454
-1.60808,-0.43783
-1.59589,-0.39083
-1.51104,-0.46917
-1.54542,-0.39308
-1.55280,-0.39758
-1.56765,-0.39695
-1.59968,-0.39147
-1.59025,-0.45367
-1.63424,-0.43228
-1.58899,-0.39610
-1.58673,-0.38592
-1.62288,-0.41730
-1.63150,-0.37588
-1.59552,-0.46305
-1.66043,-0.44833
-1.57013,-0.46285
-1.60506,-0.51379
-1.63446,-0.35094
-1.69309,-0.32544
-1.64334,-0.39227
-1.70143,-0.40459
-1.66792,-0.39155
-1.64476,-0.37174
-1.63768,-0.38528
-1.65204,-0.38291
-1.63865,-0.38917
-1.63680,-0.39956
-1.60071,-0.39793
-1.43864,-0.37912
-1.58833,-0.33403
-1.36707,-0.36836
-1.48948,-0.35250
-1.50614,-0.38590
-1.50438,-0.34689
-1.48163,-0.42950
-1.42167,-0.36164
-1.44744,-0.41754
-1.38364,-0.38360
-1.53562,-0.53457
-1.48791,-0.44147
-1.59100,-0.51096
-1.52955,-0.45413
-1.63844,-0.38537
-1.62261,-0.52058
-1.61625,-0.48422
-1.55781,-0.42791
-1.58317,-0.41572
-1.54724,-0.49462
-1.44351,-0.45271
-1.50811,-0.38199
-1.63982,-0.42447
-1.60943,-0.50422
-1.63418,-0.48722
-1.56147,-0.41730
-1.55142,-0.44855
-1.61723,-0.41510
-1.60167,-0.46839
-1.59459,-0.49517
-1.58962,-0.46573
-1.64012,-0.43185
-1.60694,-0.39414
-1.60223,-0.49368
-1.57815,-0.50321
-1.56132,-0.46097
-1.61175,-0.49718
-1.60955,-0.51814
-1.57893,-0.53741
-1.60789,-0.54125
-1.57968,-0.52643
-1.57946,-0.42627
-1.63879,-0.44958
-1.70511,-0.49090
-1.56270,-0.49652
-1.64272,-0.36181
-1.65916,-0.35271
-1.67412,-0.31019
-1.56091,-0.32583
-1.69201,-0.41643
-1.71974,-0.43388
-1.61779,-0.35100
-1.65386,-0.45202
-1.66558,-0.45664
-1.56636,-0.50698
-1.59138,-0.52916
-1.61274,-0.42039
-1.55685,-0.47035
-1.54764,-0.47349
-1.56593,-0.44891
-1.57052,-0.49416
-1.59022,-0.44734
-1.55948,-0.49583
-1.66146,-0.42121
-1.60783,-0.44656
-1.57866,-0.45920
-1.62050,-0.44066
-1.60210,-0.43045
-1.64095,-0.42917
-1.59605,-0.48313
-1.61999,-0.48416
-1.60671,-0.47396
-1.62037,-0.48894
-1.59994,-0.44000
-1.61448,-0.48037
-1.62688,-0.49773
-1.58502,-0.42637
-1.59432,-0.47896
-1.58475,-0.46764
-1.59439,-0.45059
-1.60679,-0.49097
-1.58012,-0.39129
-1.59055,-0.45392
-1.60259,-0.47964
-1.64267,-0.48774
-1.55696,-0.46826
-1.59802,-0.47701
-1.56879,-0.50411
-1.60872,-0.47615
-1.57199,-0.47658
-1.61297,-0.48985
-1.62442,-0.44337
-1.57939,-0.49917
-1.59997,-0.49538
-1.68011,-0.44526
-1.65074,-0.45358
-1.60397,-0.38355
-1.60596,-0.50042
-1.61126,-0.52777
-1.62668,-0.49299
-1.63610,-0.43426
-1.59931,-0.44510
-1.63148,-0.47841
-1.59265,-0.47562
-1.65038,-0.44108
-1.62954,-0.42644
-1.59812,-0.46673
-1.59344,-0.50144
-1.62309,-0.45222
-1.66491,-0.45059
-1.66800,-0.39843
-1.62062,-0.44198
-1.56165,-0.48739
-1.57429,-0.43025
-1.64590,-0.50743
-1.71928,-0.47319
-1.66335,-0.51163
-1.67255,-0.52251
-1.62997,-0.49062
-1.68777,-0.46465
-1.62277,-0.50575
-1.61260,-0.47477
-1.64823,-0.47333
-1.61526,-0.52572
-1.61358,-0.49542
-1.66354,-0.46740
-1.65859,-0.46766
-1.63351,-0.44854
-1.65688,-0.48507
-1.63049,-0.44967
-1.65342,-0.42375
-1.63645,-0.41083
-1.64564,-0.46651
-1.59078,-0.46893
-1.57640,-0.50868
-1.59674,-0.48196
-1.63130,-0.45715
-1.63613,-0.40635
-1.61491,-0.44410
-1.59780,-0.39246
-1.64844,-0.36980
-1.54731,-0.46046
-1.67425,-0.42867
-1.56908,-0.43353
-1.57198,-0.46928
-1.64112,-0.44053
-1.54845,-0.53477
-1.54651,-0.43214
-1.53741,-0.42669
-1.53603,-0.45096
-1.55887,-0.40869
-1.51849,-0.43712
-1.65795,-0.45024
-1.58172,-0.39037
-1.54481,-0.49823
-1.53752,-0.48870
-1.61370,-0.46213
-1.55824,-0.50823
-1.63965,-0.44665
-1.53181,-0.44179
-1.56082,-0.46803
-1.64701,-0.46095
-1.62075,-0.46527
-1.62733,-0.48413
-1.57812,-0.45146
-1.56606,-0.47281
-1.61796,-0.46004
-1.63683,-0.47750
-1.57271,-0.44249
-1.59718,-0.49422
-1.55674,-0.46843
-1.55542,-0.49641
-1.57272,-0.43605
-1.57385,-0.42442
-1.60350,-0.49708
-1.59959,-0.49035
-1.68583,-0.34100
-1.63683,-0.41461
-1.62956,-0.42864
-1.64721,-0.48627
-1.59268,-0.45164
-1.57365,-0.47334
-1.57419,-0.49656
-1.62096,-0.48470
-1.58769,-0.48168
-1.67152,-0.41116
-1.60565,-0.41707
-1.60069,-0.39791
-1.62761,-0.44478
-1.63790,-0.34102
-1.64687,-0.42057
-1.64199,-0.39988
-1.59684,-0.47077
-1.57992,-0.48360
-1.67509,-0.46912
-1.62209,-0.44359
-1.64136,-0.41647
-1.61347,-0.47791
-1.57800,-0.48225
-1.55971,-0.47886
-1.58338,-0.50387
-1.56938,-0.50657
-1.54913,-0.48275
-1.64319,-0.42219
-1.60855,-0.43609
-1.61870,-0.44784
-1.62154,-0.43937
-1.60219,-0.39451
-1.61571,-0.44330
-1.60970,-0.40940
-1.59443,-0.47123
-1.60213,-0.43616
-1.58444,-0.44607
-1.56639,-0.49546
-1.56931,-0.47436
-1.64594,-0.36660
-1.54972,-0.48196
-1.53816,-0.36837
-1.55275,-0.44491
-1.56349,-0.42002
-1.53020,-0.43757
-1.54185,-0.45652
-1.60601,-0.35397
-1.58321,-0.49541
-1.57650,-0.42235
-1.54439,-0.47210
-1.57428,-0.49433
-1.59555,-0.39760
-1.55883,-0.51164
-1.47499,-0.37983
-1.49304,-0.37745
-1.49924,-0.39213
-1.47033,-0.36917
-1.44378,-0.34789
-1.47989,-0.39698
-1.47575,-0.34589
-1.49112,-0.38130
-1.39270,-0.38944
-1.42417,-0.36234
-1.39687,-0.35818
-1.48309,-0.40555
-1.46679,-0.43073
-1.40185,-0.38260
-1.44530,-0.44066
-1.37168,-0.36037
-1.39852,-0.39195
-1.49358,-0.34638
-1.42372,-0.37417
-1.46517,-0.35007
-1.48367,-0.36682
-1.42738,-0.62407
-1.36703,-0.32876
-1.45762,-0.43494
-1.49768,-0.33662
-1.48509,-0.35079
-1.42746,-0.33609
-1.48634,-0.37236
-1.41287,-0.42396
-1.46503,-0.52126
-1.45339,-0.46142
-1.48842,-0.33937
-1.45903,-0.33624
-1.46737,-0.42169
-1.33014,-0.43458
-1.40514,-0.41773
-1.30882,-0.47385
-1.31607,-0.47029
-1.34093,-0.48916
-1.40588,-0.38095
-1.28300,-0.49310
-1.37800,-0.40005
-1.37053,-0.50280
-1.46652,-0.55788
-1.40799,-0.53618
-1.37350,-0.46714
-1.38965,-0.53072
-1.42129,-0.55940
-1.43734,-0.57719
-1.38071,-0.55845
-1.44929,-0.57997
-1.39421,-0.60463
-1.36453,-0.56412
-1.37144,-0.56491
-1.33701,-0.55640
-1.35484,-0.56829
-1.35318,-0.54110
-1.33526,-0.56191
-1.31281,-0.55668
-1.27815,-0.48587
-1.41658,-0.60105
-1.36391,-0.54083
-1.40788,-0.53455
-1.43146,-0.58137
-1.40881,-0.57957
-1.40111,-0.57230
-1.46705,-0.62154
-1.42799,-0.60619
-1.37382,-0.52996
-1.42999,-0.57475
-1.42825,-0.58979
-1.42857,-0.57768
-1.44923,-0.58690
-1.40871,-0.52365
-1.42202,-0.55057
-1.39040,-0.39202
-1.40393,-0.52703
-1.33417,-0.46830
-1.43551,-0.59642
-1.41876,-0.59364
-1.46327,-0.61114
-1.45459,-0.62409
-1.35017,-0.54535
-1.36724,-0.52343
-1.43544,-0.59973
-1.44076,-0.57739
-1.45496,-0.62575
-1.45366,-0.59611
-1.41479,-0.52897
-1.36989,-0.48348
-1.41151,-0.53021
-1.41365,-0.58543
-1.42717,-0.56406
-1.38823,-0.50446
-1.39357,-0.49650
-1.44998,-0.36163
-1.55433,-0.44010
-1.61534,-0.50830
-1.63838,-0.46726
-1.42012,-0.49496
-1.50640,-0.53241
-1.47496,-0.38051
-1.47465,-0.40454
-1.44958,-0.37878
-1.47477,-0.47462
-1.48590,-0.33761
-1.47972,-0.40175
-1.42947,-0.36168
-1.43134,-0.37413
-1.49929,-0.36014
-1.50768,-0.40551
-1.53943,-0.39882
-1.60467,-0.43122
-1.60088,-0.46279
-1.62008,-0.45067
-1.65591,-0.48907
-1.61702,-0.46806
-1.66903,-0.44446
-1.60788,-0.43052
-1.63599,-0.36750
-1.51995,-0.38539
-1.52715,-0.38829
-1.37215,-0.46331
-1.46143,-0.50708
-1.44977,-0.53428
-1.40588,-0.52995
-1.42951,-0.46188
-1.36959,-0.48240
-1.40096,-0.50018
-1.34373,-0.48503
-1.34945,-0.44091
-1.28433,-0.43371
-1.27378,-0.42734
-1.30627,-0.45830
-1.32002,-0.52963
-1.34328,-0.27226
-1.62221,-0.33950
-1.70950,-0.38506
-1.51131,-0.22298
-1.53933,-0.34803
-1.57076,-0.26854
-1.48271,-0.24596
-1.58238,-0.33207
-1.56910,-0.32694
-1.59998,-0.28039
-1.57257,-0.26758
-1.58439,-0.30772
-1.53089,-0.35647
-1.56368,-0.36708
-1.51318,-0.39197
-1.55521,-0.32626
-1.53448,-0.33946
-1.48444,-0.44170
-1.59063,-0.38144
-1.64565,-0.38368
-1.64454,-0.39088
-1.65491,-0.39382
-1.53589,-0.38635
-1.65161,-0.34100
-1.58715,-0.47780
-1.58467,-0.42571
-1.56633,-0.41735
-1.57134,-0.48456
-1.55297,-0.40905
-1.56645,-0.44894
-1.63377,-0.39878
-1.67923,-0.40474
-1.60624,-0.39314
-1.57197,-0.39047
-1.63469,-0.39309
-1.57491,-0.46480
-1.58967,-0.36910
-1.59901,-0.35894
-1.58230,-0.43966
-1.59012,-0.42275
-1.59639,-0.35937
-1.36685,-0.34448
-1.37867,-0.49810
-1.40976,-0.53185
-1.36268,-0.48820
-1.34228,-0.41914
-1.34809,-0.38690
-1.43220,-0.32923
-1.46709,-0.32558
-1.43757,-0.35962
-1.44653,-0.33221
-1.38381,-0.50164
-1.47265,-0.59005
-1.36286,-0.44860
-1.41401,-0.41814
-1.37767,-0.39671
-1.41340,-0.46260
-1.49926,-0.32515
-1.46041,-0.39646
-1.47566,-0.36720
-1.42637,-0.47139
-1.45965,-0.36536
-1.39583,-0.50342
-1.47445,-0.33348
-1.46504,-0.36749
-1.47451,-0.37327
-1.50120,-0.48144
-1.49661,-0.43241
-1.50394,-0.40305
-1.54774,-0.44375
-1.59569,-0.46654
-1.57641,-0.46642
-1.61234,-0.44298
-1.61290,-0.45466
-1.64428,-0.42069
-1.62027,-0.48393
-1.63501,-0.43427
-1.59922,-0.52384
-1.60089,-0.54419
-1.63972,-0.49549
-1.59960,-0.39945
-1.65489,-0.35994
-1.66213,-0.50021
-1.67072,-0.46116
-1.64403,-0.42169
-1.63954,-0.36784
-1.69227,-0.40541
-1.68318,-0.49840
-1.68209,-0.49301
-1.65601,-0.49342
-1.63139,-0.45493
-1.66528,-0.41551
-1.57763,-0.48875
-1.57976,-0.51946
-1.59925,-0.50884
-1.57518,-0.49332
-1.59545,-0.48863
-1.61310,-0.40665
-1.66790,-0.45596
-1.62803,-0.56180
-1.59826,-0.45981
-1.52062,-0.45939
-1.57385,-0.42928
-1.57230,-0.44569
-1.59368,-0.43412
-1.56778,-0.45598
-1.59592,-0.44273
-1.58877,-0.44992
-1.58628,-0.44674
-1.58868,-0.49579
-1.55180,-0.40880
-1.59191,-0.47943
-1.61483,-0.46755
-1.57584,-0.45588
-1.58897,-0.46842
-1.58790,-0.48593
-1.60314,-0.48478
-1.60524,-0.46729
-1.63000,-0.46364
-1.59613,-0.49240
-1.58696,-0.45561
-1.61614,-0.54403
-1.61822,-0.50337
-1.62661,-0.45377
-1.58654,-0.53488
-1.61328,-0.44363
-1.62923,-0.51209
-1.56675,-0.42236
-1.57298,-0.44679
-1.60751,-0.48417
-1.61568,-0.47437
-1.58581,-0.32552
-1.61110,-0.38697
-1.58486,-0.42168
-1.60881,-0.41194
-1.62743,-0.48111
-1.62448,-0.44412
-1.59806,-0.48832
-1.59094,-0.43486
-1.60752,-0.47589
-1.58785,-0.45423
-1.58910,-0.41330
-1.59167,-0.46039
-1.60139,-0.46793
-1.59916,-0.43183
-1.61679,-0.44218
-1.58830,-0.46020
-1.61930,-0.43062
-1.61020,-0.46543
-1.60000,-0.40483
-1.59197,-0.42817
-1.58044,-0.46722
-1.62198,-0.44767
-1.58170,-0.50012
-1.56474,-0.47270
-1.54603,-0.40668
-1.56136,-0.50976
-1.63571,-0.35064
-1.71608,-0.43229
-1.62276,-0.36546
-1.58608,-0.41164
-1.68992,-0.42418
-1.72129,-0.44385
-1.70032,-0.42083
-1.69122,-0.39902
-1.62206,-0.41565
-1.61532,-0.40867
-1.64735,-0.40374
-1.58608,-0.35913
-1.63860,-0.32290
-1.36305,-0.36522
-1.34892,-0.35454
-1.22464,-0.41309
-1.30929,-0.47884
-1.30313,-0.58475
-1.32018,-0.61311
-1.30410,-0.51808
-1.32097,-0.50641
-1.23476,-0.49092
-1.32699,-0.57067
-1.32311,-0.49984
-1.37088,-0.52166
-1.32323,-0.42639
-1.31391,-0.54718
-1.28501,-0.52688
-1.46741,-0.51186
-1.41750,-0.50890
-1.43287,-0.55732
-1.42682,-0.58733
-1.44430,-0.58593
-1.40888,-0.50701
-1.42706,-0.59583
-1.40741,-0.62757
-1.36610,-0.59069
-1.38277,-0.58943
-1.32918,-0.53595
-1.33063,-0.55966
-1.33566,-0.56439
-1.31166,-0.54331
-1.32308,-0.55059
-1.31379,-0.53123
-1.34613,-0.58274
-1.32722,-0.56494
-1.30883,-0.54411
-1.32654,-0.57725
-1.37406,-0.59027
-1.35702,-0.34465
-1.34515,-0.38019
-1.42554,-0.56294
-1.41193,-0.54246
-1.39131,-0.55705
-1.38124,-0.57150
-1.38120,-0.55089
-1.38485,-0.55533
-1.41361,-0.55102
-1.41457,-0.55405
-1.41741,-0.54879
-1.42161,-0.54785
-1.36561,-0.56696
-1.41465,-0.54248
-1.41705,-0.51795
-1.39816,-0.54261
-1.35113,-0.45147
-1.40882,-0.54154
-1.41805,-0.58050
-1.37722,-0.54944
-1.30717,-0.53819
-1.29604,-0.53403
-1.30381,-0.55720
-1.36665,-0.61283
-1.34645,-0.55752
-1.34368,-0.58753
-1.29641,-0.49201
-1.33037,-0.57814
-1.25042,-0.45855
-1.37836,-0.59298
-1.32379,-0.60210
-1.26997,-0.52522
-1.26638,-0.53880
-1.28905,-0.57675
-1.29091,-0.54276
-1.24104,-0.46794
-1.32794,-0.33263
-1.32817,-0.59260
-1.35904,-0.61083
-1.38855,-0.60755
-1.44444,-0.56567
-1.33870,-0.57211
-1.43638,-0.57641
-1.33676,-0.59068
-1.34793,-0.61324
-1.41893,-0.61085
-1.55107,-0.53117
-1.59661,-0.36571
-1.54252,-0.47897
-1.58324,-0.48212
-1.59516,-0.48843
-1.59755,-0.43457
-1.62898,-0.39579
-1.58723,-0.43228
-1.61377,-0.47439
-1.58992,-0.45136
-1.60282,-0.49814
-1.59854,-0.50350
-1.61443,-0.41041
-1.55066,-0.48251
-1.55430,-0.44734
-1.53506,-0.47897
-1.56391,-0.45350
-1.55705,-0.46894
-1.58154,-0.42276
-1.58905,-0.44732
-1.60703,-0.45696
-1.61674,-0.42017
-1.62058,-0.48732
-1.60572,-0.58489
-1.66840,-0.45862
-1.64509,-0.54472
-1.57723,-0.50107
-1.57715,-0.49153
-1.56940,-0.49139
-1.56833,-0.46803
-1.55592,-0.43425
-1.59082,-0.52724
-1.60311,-0.51530
-1.61771,-0.52157
-1.63555,-0.44548
-1.61601,-0.44829
-1.60021,-0.40699
-1.62098,-0.46672
-1.61758,-0.43183
-1.62279,-0.44684
-1.58361,-0.46712
-1.62812,-0.44726
-1.63705,-0.41221
-1.62261,-0.46444
-1.59615,-0.53095
-1.59683,-0.43673
-1.58240,-0.47813
-1.61749,-0.44419
-1.61462,-0.45052
-1.59921,-0.45644
-1.60992,-0.44966
-1.58648,-0.43055
-1.64117,-0.39561
-1.60797,-0.45156
-1.58721,-0.48832
-1.63117,-0.46881
-1.57036,-0.47209
-1.57584,-0.45811
-1.59229,-0.47514
-1.61757,-0.45941
-1.57703,-0.43447
-1.58604,-0.45255
-1.59153,-0.42492
-1.61533,-0.43063
-1.66432,-0.41952
-1.59475,-0.45600
-1.60237,-0.51273
-1.56451,-0.44492
-1.59010,-0.51058
-1.58323,-0.43998
-1.64107,-0.42289
-1.71162,-0.37368
-1.56716,-0.46197
-1.58651,-0.45678
-1.60164,-0.41308
-1.67556,-0.37792
-1.60468,-0.42089
-1.66559,-0.37314
-1.65045,-0.38527
-1.59469,-0.43603
-1.56440,-0.45385
-1.54111,-0.43964
-1.55516,-0.45935
-1.60096,-0.52352
-1.58524,-0.40530
-1.57713,-0.46019
-1.61132,-0.46976
-1.41389,-0.59538
-1.59495,-0.49055
-1.54600,-0.43040
-1.52993,-0.47833
-1.58207,-0.46579
-1.54061,-0.49425
-1.59951,-0.53329
-1.63045,-0.43497
-1.58320,-0.49367
-1.61585,-0.54229
-1.58158,-0.50202
-1.56302,-0.43379
-1.57999,-0.51867
-1.53725,-0.40610
-1.58318,-0.50784
-1.54851,-0.47177
-1.54143,-0.42915
-1.58425,-0.41234
-1.54893,-0.44615
-1.57100,-0.49172
-1.56275,-0.41915
-1.59209,-0.38564
-1.55885,-0.47408
-1.56134,-0.42442
-1.60544,-0.43979
-1.59662,-0.46243
-1.59398,-0.46265
-1.61864,-0.43917
-1.59705,-0.50358
-1.64858,-0.37860
-1.58916,-0.49993
-1.59848,-0.49384
-1.59115,-0.48285
-1.62095,-0.44623
-1.53791,-0.39091
